amount,transaction_velocity,device_risk,location_mismatch,is_fraud
9859,12,0.6771012763573646,1,1
6254,5,0.1989173595152668,0,0
5520,7,0.07973855742946134,0,0
9020,7,0.8370221306483306,0,1
2143,13,0.07890182949120106,0,0
4297,9,0.09135386536643664,1,0
3596,13,0.4274082879043153,1,0
878,12,0.13479782841947707,0,0
313,13,0.9136695974427194,1,1
3862,10,0.4702839362632367,0,0
9868,1,0.5691509806545715,0,1
6831,8,0.9281060894780875,1,1
3217,16,0.5302632256383486,0,1
5891,13,0.35359114595731855,1,0
8883,3,0.7971551058158318,0,1
2820,3,0.4428501974752107,0,0
9005,5,0.3184694256023054,0,1
9227,11,0.7232294586055346,0,1
6147,7,0.801605676613043,1,1
8132,10,0.7917161675842714,0,1
101,10,0.9776744141287076,1,1
6468,2,0.7866669488749627,1,0
2049,3,0.7699334359486862,0,0
6832,8,0.8574852537362202,1,1
7933,11,0.00018519529544280822,0,1
1017,13,0.36243141118777067,1,0
3274,7,0.7376030960344221,1,0
7114,13,0.5997190111102774,0,1
189,2,0.17757200263161765,0,0
1809,6,0.30373308908854535,1,0
3141,9,0.3367926110821068,0,0
205,2,0.567828111172316,0,0
9178,18,0.8315982964410764,1,1
8719,16,0.9324917797776798,1,1
1995,12,0.750092412853639,0,0
6190,7,0.8429503901768098,1,1
8608,7,0.4700959584515161,0,1
6182,17,0.3897753196222874,0,1
734,13,0.39270853214421697,1,0
2025,11,0.6160385283399571,0,0
2156,6,0.12423670555580901,1,0
7017,14,0.5794941827902612,0,1
3244,6,0.6651328601837255,0,0
9731,6,0.4389087402062388,0,1
652,2,0.9531671767711674,1,1
9007,15,0.6082132723795752,1,1
5483,17,0.2199994722366252,0,1
4011,8,0.47921625743351626,1,0
3489,5,0.675404437135294,1,0
9399,17,0.323629124580479,0,1
8542,1,0.07964160628902317,1,1
2530,18,0.583435634710885,1,1
558,15,0.94787016861968,1,1
307,5,0.48507198556317377,0,0
999,7,0.9061090806470379,0,1
121,18,0.835023588371694,1,1
8701,6,0.14741278363398336,0,1
994,5,0.7081699218355708,1,0
614,19,0.43546552507197844,0,1
7394,10,0.2502463252629369,1,1
5004,15,0.686938355666703,0,0
7967,10,0.7426607186564214,1,1
4209,16,0.1798963187348388,0,1
7279,12,0.9144446820562084,1,1
1660,18,0.751147243951441,0,1
1366,1,0.9333754991419687,0,1
3738,16,0.317073218763691,0,1
9041,6,0.9393350157429868,1,1
3527,3,0.36851765783838086,1,0
4880,2,0.05396976142739174,1,0
2027,2,0.7629693887090233,0,0
2456,13,0.7035081440883408,1,0
4890,9,0.5979109922633324,0,0
406,16,0.489893744384174,0,1
8079,5,0.03216527032263139,0,1
3765,7,0.6245972515201543,1,0
7157,13,0.41683461522279364,0,1
761,13,0.560209402740945,1,0
4744,7,0.42932134196763627,1,0
8603,10,0.966056132765199,0,1
3020,15,0.6041089011508471,1,0
9374,6,0.7492363306024672,0,1
9046,5,0.9363469474710833,0,1
6336,2,0.5915993229167397,1,0
6178,15,0.012062517822400753,0,0
452,16,0.03429167831054236,0,1
9194,19,0.7023384341018618,0,1
7105,9,0.2790851361512835,1,1
258,19,0.5793797273479487,1,1
1056,7,0.20227718109066894,1,0
2171,4,0.27024887506171413,0,0
8695,3,0.5046410559480753,0,1
9679,11,0.9755694633560821,1,1
3553,1,0.6162704892091916,1,0
6775,6,0.9361481045130232,1,1
1055,11,0.9593798543869475,1,1
6395,1,0.20810999642050743,1,0
1812,7,0.31119360246894445,0,0
4803,6,0.7699922812187041,1,0
6663,14,0.8667640022913439,0,1
9565,2,0.5192267441895277,0,1
5731,4,0.9932260672805492,0,1
9733,11,0.011572198755270269,0,1
1494,15,0.29959265558521564,1,0
9561,18,0.6231617537445798,0,1
4832,1,0.46928991093748285,1,0
3814,3,0.11660296642880075,0,0
629,3,0.3677870854805636,1,0
3058,7,0.025447143295039054,1,0
8004,1,0.6427460460752794,0,1
3691,11,0.8927425429963552,1,1
6995,6,0.8848741237834589,0,1
9231,3,0.6995444737655465,1,1
625,19,0.46577019549792753,0,1
6577,2,0.5120316186914897,0,0
101,18,0.1369188239956629,1,1
474,12,0.34101709311920303,1,0
4748,10,0.18772807549827364,0,0
2465,5,0.8212002033499546,0,1
1625,9,0.9147539013379598,1,1
1746,2,0.536923261420117,0,0
113,2,0.7277640405129441,0,0
4699,6,0.12146477090712748,0,0
2378,10,0.6085346432772384,1,0
3255,18,0.702791021377846,0,1
8421,12,0.4527681295114008,0,1
3914,4,0.24327308447069862,1,0
3316,17,0.8773745205413914,0,1
8319,15,0.7429087199537224,0,1
2213,6,0.899857281849195,0,1
9544,16,0.8184026474978234,0,1
4456,17,0.9903744295788626,1,1
5643,3,0.19217273321444894,0,0
4655,10,0.08674776780397409,0,0
7162,5,0.3370027913372585,0,1
3474,14,0.1290041750232589,0,0
6530,13,0.5231301129062244,0,0
3566,6,0.6330289054077425,1,0
3181,12,0.5782886151734037,1,0
729,8,0.25924013539027013,0,0
369,5,0.9088240309687968,0,1
5824,15,0.021172363735378452,1,0
5997,16,0.34801335376349296,1,1
3532,1,0.718992475398061,1,0
9572,16,0.7669289263491594,0,1
6376,5,0.4161185444318599,0,0
5995,3,0.01690981325636709,0,0
7215,15,0.6180436791237374,0,1
6756,13,0.0630946811832157,0,0
675,16,0.1078557761535145,0,1
7129,11,0.65025071964619,1,1
6199,2,0.3124883261428548,1,0
9599,6,0.3480301527082529,0,1
3292,6,0.48680707698324344,0,0
3278,14,0.9785783948593739,0,1
6152,11,0.9654422207387104,1,1
2834,8,0.4162609993600751,1,0
6216,8,0.2654992172182822,1,0
3668,1,0.30259215266411577,1,0
9947,7,0.2687812981616041,0,1
9871,6,0.5322458071417807,1,1
2303,8,0.6068598078009285,1,0
1490,19,0.48877938822966605,0,1
1842,8,0.40799436224815233,0,0
2025,14,0.21128503756993777,0,0
719,18,0.48250559138211335,1,1
1374,16,0.34110271380245805,0,1
1056,9,0.5415954627983429,1,0
2039,15,0.6751894155116239,1,0
4053,10,0.6333121744366106,1,0
1068,16,0.46249021040559335,1,1
9608,4,0.5560524242799609,0,1
9335,13,0.2848561309607597,0,1
381,5,0.024240259022389687,1,0
6362,7,0.6250194541681041,0,0
1158,9,0.25256855913768694,1,0
4393,8,0.6689537100682745,1,0
5278,16,0.7470084995969594,0,1
7080,6,0.9159277461037811,0,1
9300,16,0.958122795479613,1,1
1329,6,0.010526046309701442,0,0
9327,14,0.9903742093546374,1,1
4685,1,0.683018318494161,0,0
8567,9,0.6435241603741892,1,1
2840,13,0.015213095195355408,1,0
2389,19,0.8612334118867375,0,1
1339,17,0.14549144724782637,0,1
5470,11,0.837330153933041,1,1
225,8,0.015562546258716003,0,0
7573,5,0.6459642624991613,0,1
9500,10,0.4348015337698278,1,1
5442,7,0.20076672905933513,1,0
7451,10,0.10756139177043411,0,1
6738,4,0.44012769654632644,0,0
6670,9,0.12330580532142477,1,0
3349,14,0.4864466116910475,1,0
9210,2,0.6252170586528523,1,1
7695,9,0.8273841936073582,1,1
6394,1,0.6786494371828666,1,0
6627,10,0.06519976670615046,1,0
5857,10,0.3074325325478372,1,0
2069,3,0.2879786079325004,1,0
991,6,0.9150324234710843,0,1
4570,6,0.8677820443927635,0,1
7275,2,0.37014791835041694,0,1
9656,18,0.07115525588258109,1,1
8420,2,0.8941073178047334,0,1
9306,12,0.8881899529641872,1,1
6912,5,0.854746132030725,0,1
7619,7,0.8450816377355016,1,1
4712,16,0.4802540010861547,1,1
9810,1,0.17743165224959823,0,1
1298,1,0.4774880504624277,1,0
5338,17,0.49459777066946486,0,1
6189,1,0.4899317532448607,0,0
6357,13,0.5387725861151161,0,0
7805,9,0.2576570229911551,0,1
3819,15,0.36624118113361503,0,0
402,3,0.43418659196346954,0,0
1086,14,0.13112120951649986,0,0
4540,11,0.4553641345615005,0,0
5009,12,0.810469617069593,0,1
3172,13,0.8280595427328763,1,1
3224,13,0.41156377190103033,1,0
9619,1,0.5188083120843535,0,1
8225,10,0.03365033213505664,1,1
3391,3,0.6744325564685969,1,0
4133,4,0.40460588294686306,0,0
5205,16,0.4454776830833458,0,1
803,8,0.8736727271797647,1,1
8233,16,0.46183443456060835,0,1
674,17,0.021192246227852762,0,1
5804,19,0.22749089086906238,0,1
7948,15,0.47562061430825897,1,1
5308,16,0.42439629274853574,0,1
7024,15,0.8603701372804806,1,1
3928,2,0.5421375093061667,0,0
3330,11,0.689635741915121,0,0
588,1,0.4693232970434701,1,0
7214,15,0.4396557340591649,0,1
9639,19,0.4462866684743513,1,1
3273,4,0.41092156969383886,1,0
1767,11,0.5385833858542034,0,0
9929,5,0.2504434017536037,0,1
4214,3,0.8910551938418209,1,1
3653,13,0.3330855480938729,1,0
7861,10,0.14752383417734682,0,1
1100,11,0.09655047859774513,0,0
9142,18,0.01342291512012761,0,1
1488,2,0.42285607856686147,0,0
5550,7,0.18761098854542468,0,0
3812,9,0.021647902587247914,1,0
1467,10,0.5200195462895237,1,0
8289,18,0.6799785486507615,1,1
9113,7,0.08575105091110435,1,1
554,7,0.4609207729196596,0,0
9916,3,0.7436286786007467,1,1
2872,12,0.9858068210084251,0,1
3826,7,0.6671903446425609,0,0
7332,17,0.24483955080952058,0,1
4906,1,0.7165536397789996,0,0
2290,5,0.59792942681983,0,0
9208,16,0.21179928858154773,1,1
2975,15,0.8511108258475547,0,1
5692,2,0.42740442722760086,0,0
1540,9,0.9619776547341259,0,1
9027,7,0.722901007447778,1,1
6159,4,0.6445631546318221,0,0
7110,18,0.7283528374765619,0,1
7217,4,0.47809701881822153,0,1
9253,13,0.505226477801674,1,1
3089,1,0.851207385444744,0,1
9318,3,0.6809285366435028,1,1
6328,16,0.8972433251916417,1,1
6571,4,0.8908267535742685,0,1
2963,16,0.9764900340442492,1,1
1277,19,0.7002146588453342,1,1
4860,1,0.502301717661742,0,0
111,5,0.16631170020908237,0,0
5352,19,0.7053805596474173,0,1
4499,11,0.2915777167599307,0,0
8334,13,0.28294756803733123,1,1
9235,5,0.2382877764480681,1,1
5545,4,0.8751220573514502,0,1
6670,4,0.8679644466821582,0,1
9296,4,0.6309704448700582,0,1
8312,4,0.47298098137073585,1,1
506,18,0.672114460098799,0,1
9306,18,0.6072294502983907,1,1
4531,16,0.41573424832338735,1,1
5343,9,0.37963086748563435,1,0
6642,18,0.3827943081453502,1,1
7036,2,0.5891334031560382,0,1
9006,4,0.6476693561208259,0,1
4246,12,0.451741753515442,0,0
240,7,0.968691450213043,1,1
4982,15,0.08384571800448104,1,0
6112,7,0.347047025953777,0,0
1063,17,0.41907468312544094,1,1
7251,16,0.016921343464943117,1,1
8664,19,0.36495718766822516,1,1
3710,9,0.27370991717284254,0,0
9984,14,0.5060362702274808,0,1
6994,17,0.33641054718326924,0,1
7411,5,0.7261821349464612,1,1
205,2,0.5099324954076485,0,0
5639,16,0.12976223349626437,0,1
9973,14,0.7500613241443472,0,1
6887,14,0.0992288960826766,1,0
2237,1,0.8390491680793574,1,1
4545,3,0.9314221940862194,1,1
3630,7,0.3224452901848539,1,0
1386,15,0.9261426332629309,1,1
7152,19,0.7930081591225383,0,1
3754,2,0.9224356110037699,0,1
7202,19,0.6662701369208477,1,1
2459,9,0.23564403942142187,1,0
8205,19,0.8945232369109726,0,1
8736,5,0.18426507617074372,1,1
6541,18,0.21306055101753552,1,1
5147,16,0.2710629901403637,1,1
8327,4,0.30424631148658465,1,1
5303,12,0.5144796421310306,1,0
9767,7,0.7134573604340441,0,1
1898,14,0.9262081744006837,0,1
9700,12,0.08843758733550244,1,1
5391,3,0.9543693622282359,1,1
5595,5,0.9213229670968134,0,1
6384,17,0.05399929218103894,1,1
7385,10,0.3603211376915627,0,1
1400,10,0.8131433902993365,1,1
6969,11,0.6115765454794011,0,0
9535,17,0.7790939433817704,0,1
3197,5,0.7190333387898875,1,0
4716,13,0.49677011312716357,1,0
109,10,0.04121804595169953,0,0
5852,9,0.584268202064501,1,0
9952,17,0.04856665305929597,0,1
6395,1,0.6037267175351309,1,0
4915,4,0.8004108624936782,1,1
1172,4,0.5849917487019186,1,0
3325,18,0.9970218045616971,0,1
1416,9,0.45586650018043307,0,0
5799,18,0.7488274636039874,1,1
6907,14,0.6672132917419075,0,0
6774,15,0.991431691558088,1,1
3783,6,0.7132190050771051,0,0
7327,10,0.1640307314593894,1,1
3373,15,0.9555177064172409,0,1
7100,4,0.6677772264457613,0,1
245,18,0.05933823080638989,0,1
5110,18,0.6575683057846125,0,1
3140,17,0.8831194066747751,0,1
9754,12,0.577041861990025,0,1
9876,7,0.3540196380320112,1,1
582,16,0.820909634070616,1,1
3279,11,0.7825120082058294,0,0
1349,14,0.5441821542313008,1,0
730,3,0.15436176989590034,0,0
8953,19,0.25098648552318137,1,1
2952,18,0.7384839721861057,1,1
1087,10,0.8060821653949275,1,1
7722,6,0.2792652780409898,1,1
7427,13,0.36798507718678664,0,1
9838,10,0.07763188524979514,1,1
8941,18,0.7134619483664998,1,1
9260,16,0.003577544600031346,1,1
1200,6,0.04654152121906807,0,0
6752,13,0.004344067784089911,1,0
8732,4,0.6453195833376167,0,1
7521,14,0.41738712770054653,0,1
5116,1,0.29754676134333025,1,0
869,5,0.9127010103571104,0,1
1443,8,0.19280279467660666,1,0
4458,12,0.38936801038140056,1,0
9869,2,0.9403118009277517,1,1
6880,12,0.4271065628370424,1,0
6702,5,0.5546936856470578,1,0
2449,5,0.08033686656948757,1,0
5799,13,0.7901663868934623,1,0
1341,9,0.42275877708823817,0,0
1225,10,0.8005151245984834,0,1
9482,1,0.25379764255599213,1,1
6864,3,0.42247875056141004,1,0
5201,18,0.7865489363650103,0,1
7943,12,0.9738777670436397,1,1
172,3,0.05962552438726887,0,0
5572,9,0.8124561774189043,0,1
5289,2,0.30068906762711023,1,0
2572,3,0.5507432808910722,1,0
807,14,0.2900922649507479,0,0
1904,4,0.6134454725679902,0,0
6804,19,0.35380283064397555,1,1
3813,13,0.3336148909776815,1,0
5151,7,0.037938312935935525,0,0
2575,12,0.14696040590381154,0,0
3710,3,0.9170781988654788,0,1
4355,9,0.9982774288732463,1,1
7497,2,0.7805205758696064,1,1
1835,9,0.2868126247734868,1,0
9877,12,0.40244513844359253,0,1
8358,12,0.7395034549060827,0,1
8079,15,0.9685135568831981,1,1
2528,2,0.4554711707293676,0,0
7526,18,0.8295224152883747,0,1
8633,13,0.9750689225987169,0,1
5349,14,0.8734731710560043,0,1
5391,5,0.22714974677132693,0,0
2917,10,0.008031863875622935,1,0
9524,12,0.4920817053884151,1,1
3974,10,0.5313608316952668,1,0
9786,11,0.20125036455116962,1,1
4311,2,0.28467439194681765,1,0
761,5,0.7651531608485469,0,0
3474,7,0.47034725871313376,0,0
9308,6,0.31735408360025663,0,1
307,3,0.6226260273619194,1,0
2765,13,0.6527597559761253,0,0
2593,3,0.7693957768408022,0,0
6913,6,0.15670929576291914,0,0
732,11,0.7415172523269903,1,0
3183,17,0.5994283921104185,0,1
3819,10,0.05757186530279712,0,0
7223,12,0.7774456282534111,1,1
1779,17,0.38308028133318506,1,1
336,4,0.33038093432963755,0,0
7546,2,0.44807515158163436,1,1
4543,11,0.34617507730612906,0,0
6870,7,0.33828559220990906,1,0
9832,2,0.8080776677006255,0,1
6199,18,0.12450525436569226,0,1
8655,4,0.9706000678574586,1,1
2468,8,0.5549316443743433,1,0
385,14,0.1829239984213129,1,0
248,12,0.1312154829316865,1,0
4137,18,0.5915095321349826,0,1
6649,11,0.632999443846928,1,0
7221,8,0.053025771029810764,0,1
4995,2,0.2430019141287858,0,0
5380,15,0.7954619212214673,0,0
1112,9,0.049624627743525496,1,0
9815,19,0.8550886639060361,0,1
2885,8,0.6581624765263335,0,0
3825,19,0.4344232593632048,1,1
4676,5,0.34643284897091586,0,0
5882,11,0.019248963848893963,0,0
6357,15,0.8252149457518431,0,1
9893,8,0.1427218539685381,1,1
2508,19,0.3095419918620881,0,1
440,8,0.5691069803628038,0,0
2917,19,0.24599260007125423,0,1
2596,18,0.49714046375220133,1,1
6062,10,0.8093428287387023,1,1
5399,7,0.47053793479027484,1,0
7674,9,0.948977344119596,0,1
1789,1,0.8475006203763417,0,1
3367,19,0.3330392353633942,0,1
4506,5,0.39996212458393776,0,0
8553,19,0.42332672702252716,0,1
1542,1,0.6261794529245147,1,0
8697,15,0.2867957291885398,0,1
4537,16,0.9692491388225086,0,1
5535,7,0.6086842206035009,1,0
8535,12,0.39940165874113354,1,1
4207,8,0.6450098154915673,0,0
660,5,0.39540501052970767,1,0
8885,10,0.8177956809794189,1,1
5648,5,0.5678409605517213,1,0
1926,17,0.041970503406067006,0,1
7729,5,0.17675686742346075,1,1
8425,15,0.8649939730295346,0,1
3238,13,0.5628998263567899,1,0
7793,1,0.950343476513905,0,1
8364,11,0.07242231286068479,0,1
7942,1,0.2952606300859739,0,1
6821,11,0.1935433732395726,1,0
7102,18,0.5538402922287362,1,1
4325,18,0.38279283107990936,1,1
3078,16,0.15727353407639322,0,1
7473,13,0.6427519139595469,1,1
6007,7,0.5362983657971865,1,0
6197,1,0.27473625129630097,0,0
5756,16,0.4797713577823778,1,1
9084,1,0.7457383150411895,0,1
4359,17,0.20527167455065853,1,1
8386,6,0.2929057467017291,0,1
6001,2,0.34611098709411514,0,0
9425,17,0.7467264372010316,1,1
5017,6,0.846922599550907,0,1
8529,14,0.3763884964416109,1,1
2630,18,0.2966208618339182,1,1
2060,6,0.8894467583516772,1,1
7145,10,0.9993649321926787,1,1
1148,18,0.6703536396617991,0,1
5872,9,0.9899806149891808,0,1
2629,8,0.65996627780191,0,0
3064,10,0.7334602720078249,1,0
7237,17,0.38865600154351365,1,1
1063,6,0.4329675469990535,0,0
636,14,0.14413566398939515,0,0
7440,6,0.8227500147651232,1,1
7279,7,0.9310590308872001,1,1
8067,12,0.623438133694112,1,1
8834,3,0.3436473084453985,0,1
945,14,0.15401632537436627,1,0
5877,19,0.26515622970531494,0,1
3136,16,0.2554104208518433,1,1
6047,7,0.6135278841635731,0,0
2594,8,0.9450374653636044,1,1
2819,18,0.04827188695798146,0,1
1984,13,0.0010222995944479951,0,0
4449,9,0.6001819443143256,0,0
5279,10,0.28406046207971525,1,0
6710,9,0.880548342338957,0,1
6530,15,0.327250307905817,0,0
7254,2,0.2897376005288893,1,1
6588,13,0.2695106212182973,0,0
4837,2,0.1448528272682441,0,0
6625,19,0.5815304742771106,1,1
3950,2,0.16821360233421,0,0
789,3,0.42463115979029087,1,0
5275,6,0.46097205225564886,0,0
8748,3,0.020492046877974457,1,1
5178,10,0.016807279821142496,0,0
5548,6,0.5202126887568292,0,0
1279,16,0.6960347322291323,0,1
9174,17,0.9421424822804046,1,1
6506,19,0.1791192841569551,0,1
8691,3,0.10325880943608257,0,1
7007,18,0.05208790692715093,1,1
8900,7,0.43604158291295025,1,1
1738,9,0.6231473673359569,1,0
5771,12,0.8405533567512642,0,1
7028,5,0.6826448822931314,0,1
1482,3,0.20836078907485733,0,0
1503,11,0.461770366396279,1,0
9111,4,0.9103463463086553,1,1
3392,5,0.3267410624773712,0,0
9111,1,0.49873036509193147,0,1
519,18,0.9585653346436968,1,1
4617,12,0.7347080055736976,1,0
3402,13,0.747740385641692,1,0
7957,9,0.2523340044132276,0,1
9800,2,0.41469811830512815,1,1
7970,5,0.08234216309672171,1,1
5793,13,0.6065258670505337,1,0
867,16,0.10373016454249417,1,1
2144,16,0.8359095822059548,0,1
1649,3,0.8145537870199968,1,1
6240,4,0.5336051011223095,0,0
3816,11,0.1411660331970297,0,0
4581,14,0.02557898319516816,1,0
7998,3,0.7967086675425724,1,1
6648,16,0.6001404832134268,0,1
2393,15,0.7109296367478833,1,0
4937,10,0.3038071257363676,0,0
7858,9,0.5094827378439145,1,1
6893,11,0.7471741705396504,0,0
7738,16,0.46256330831379955,0,1
8093,10,0.6013842227687309,0,1
6107,17,0.7897282618079623,1,1
5642,19,0.21522064526637885,0,1
9192,2,0.06592888935748231,0,1
6456,2,0.5318235108108051,1,0
8533,6,0.06212577072009573,1,1
7480,19,0.7665572943667532,0,1
2485,8,0.7192114476337886,0,0
4368,3,0.881712671465297,1,1
771,14,0.6395620980339606,0,0
263,16,0.06719757075237376,1,1
8756,1,0.2531521254896174,1,1
4692,3,0.8079318445627193,1,1
4895,18,0.16713241731358774,0,1
4898,9,0.6984804678148874,1,0
6136,6,0.780259330920478,0,0
2455,1,0.33011179785524114,0,0
5987,10,0.3222974734029085,1,0
8061,6,0.5578026812091469,1,1
5927,12,0.8612863327547637,1,1
8837,4,0.22390620191348054,1,1
4819,13,0.9412581960424027,0,1
693,17,0.5991186848201082,0,1
4939,8,0.9921264713522762,1,1
7494,3,0.08961372399532264,0,1
9751,12,0.12656213650675907,1,1
3593,7,0.8266418037134827,0,1
6264,12,0.8647558956038492,0,1
2772,2,0.44545868837093394,0,0
4300,14,0.714071176142335,1,0
116,5,0.8675572874455385,0,1
3291,9,0.04312778821882868,0,0
492,11,0.5739504229932586,0,0
8716,5,0.8534806665264896,0,1
6372,3,0.39815494458477496,1,0
671,17,0.3023836061124269,0,1
3731,2,0.7957066850948376,1,0
6272,1,0.3357865835028362,1,0
9412,7,0.0031742981845032103,0,1
7277,14,0.9595725876290657,0,1
8533,5,0.5921232363510185,1,1
3997,19,0.8195179187100712,1,1
8223,11,0.8253015623427146,1,1
2379,2,0.06641042037273281,0,0
9080,8,0.1708601993864648,0,1
7551,9,0.3111206807596474,1,1
9006,3,0.32069928504132283,1,1
875,2,0.6587861176809129,1,0
6969,7,0.6231329207526848,0,0
2347,5,0.49458977800981374,0,0
7188,5,0.21126373230876794,1,1
178,13,0.3819834696903034,0,0
8180,6,0.5435939684651695,1,1
7199,18,0.4679853661039419,0,1
4026,2,0.12729253309507838,1,0
9147,6,0.6495104935019238,0,1
7440,9,0.07305177681066055,0,1
7183,3,0.3781946830810803,0,1
6330,1,0.7100293476752291,0,0
9323,1,0.02002353451970651,0,1
5040,19,0.5699828190453161,0,1
3371,5,0.3345209741432973,0,0
3556,13,0.008831843422734464,1,0
7888,19,0.19038327106097186,1,1
8699,12,0.9409461932706544,1,1
7750,16,0.5211489055050904,0,1
2811,19,0.9972272046291317,0,1
1768,3,0.5248167503647412,0,0
247,12,0.5439364122902682,1,0
6520,5,0.3918430129328524,1,0
465,2,0.3100404187314143,1,0
9966,7,0.2515455531329448,1,1
4631,13,0.3434206161306739,1,0
5430,15,0.45985108090043214,1,0
5610,3,0.19199195023079008,0,0
8854,5,0.22487509180569587,1,1
9064,8,0.27154476866843913,0,1
6593,1,0.44925989193083915,1,0
5539,8,0.6528133668142431,1,0
9865,18,0.8561461502862873,0,1
6611,16,0.2871318371871433,0,1
7604,18,0.18372834034143737,0,1
1346,12,0.378847464850555,1,0
3939,13,0.8943830763718558,1,1
8651,13,0.009860728337139468,0,1
2476,10,0.6778686160577454,1,0
3109,7,0.4771600464115815,0,0
9254,14,0.16104621496068006,1,1
1927,16,0.3210215262744667,1,1
7079,15,0.22495004387703388,1,1
9905,12,0.8778321678901223,0,1
9932,9,0.48187338394499024,1,1
8669,8,0.5630942778724928,0,1
4385,18,0.5936876193370206,0,1
7010,18,0.6396171246023561,0,1
8661,13,0.49555569037592995,0,1
2296,18,0.01787353083631582,0,1
3847,15,0.3347226869146519,0,0
8943,4,0.1838732407209912,0,1
6078,17,0.6801428429116769,0,1
5707,5,0.056704651370046655,0,0
869,16,0.5638033911116442,1,1
880,9,0.21063172227430094,0,0
6403,10,0.9488458384670612,1,1
4083,18,0.3355409421865355,0,1
9603,17,0.32522119137463423,1,1
8814,18,0.9233846679907237,1,1
621,7,0.41734792030414136,1,0
9227,4,0.9628623341857422,1,1
7669,5,0.024170352133503492,1,1
5884,16,0.3063445752021463,1,1
4683,3,0.6661929602664312,0,0
6046,18,0.8908569645276385,0,1
5041,14,0.2564055930082839,0,0
6367,15,0.9304775919636682,0,1
7228,17,0.5941214664991882,0,1
2561,1,0.801008243197916,0,1
785,17,0.3972073043068972,1,1
2260,11,0.21218038256687333,0,0
7131,17,0.9112354154476932,1,1
9859,14,0.9331358684062186,1,1
5441,19,0.4975751441541355,1,1
138,7,0.006495015999256504,1,0
4975,13,0.10978295367040447,1,0
1356,18,0.5730279602317218,1,1
7797,14,0.02377670230188622,0,1
2296,1,0.3969119239866953,1,0
7265,7,0.3033699455720126,1,1
401,8,0.7143482754022047,0,0
7627,18,0.05557867294793528,0,1
6481,9,0.48873126897728747,0,0
746,1,0.5791142698756053,0,0
8889,17,0.6172910760526177,0,1
8953,19,0.40515767201694086,0,1
4430,6,0.30436778342955095,0,0
9660,3,0.6824930337371488,1,1
7103,5,0.847569048102495,0,1
3637,2,0.6936176377828788,1,0
4658,4,0.9321023654572216,0,1
6679,10,0.7172635253579271,0,0
8574,10,0.7646187340136184,1,1
9778,11,0.16790319660208886,0,1
4182,16,0.4195396445267118,0,1
4283,17,0.4850553309559652,0,1
8752,16,0.25629316229460763,0,1
3854,7,0.5285398603562879,0,0
1824,16,0.2907919442218475,0,1
1476,3,0.687502092804416,0,0
8806,16,0.47028847670317586,1,1
8994,8,0.4588069542690356,0,1
1753,12,0.9836425310328117,1,1
2166,3,0.39244484854257045,1,0
122,17,0.3622954325895683,1,1
2560,18,0.3186043712826544,1,1
6026,11,0.8947492209757981,1,1
6351,4,0.4967238260981782,1,0
9596,16,0.6000144774806355,1,1
7395,17,0.180818479002395,0,1
3400,9,0.5409423600049269,0,0
6379,6,0.2746481928684883,0,0
8653,2,0.7306369212628775,1,1
7453,9,0.8325283487923821,0,1
3827,6,0.7148106921312776,1,0
6372,3,0.7302441662702573,1,0
6095,6,0.512474704119517,0,0
9576,7,0.7121180563341353,1,1
614,1,0.4226869355081603,1,0
548,1,0.651489153529613,0,0
6119,5,0.2590392101205147,1,0
5443,6,0.06975701231201015,0,0
8133,13,0.4134732641219685,1,1
2620,2,0.46177815578049,1,0
3181,15,0.25640715818869,0,0
1528,15,0.7277095184072376,0,0
4067,13,0.0735504789762792,0,0
6545,14,0.22274832437918857,1,0
9214,7,0.7485647184536268,1,1
2259,14,0.4371242737400124,0,0
5232,10,0.7052836240393124,0,0
2647,17,0.5674858777835963,0,1
3079,14,0.9507127499973624,1,1
2749,8,0.597795832722833,1,0
8605,4,0.014868974345519703,0,1
3183,16,0.352877350504334,0,1
1137,13,0.1430606822047077,0,0
3589,18,0.9246336775977032,1,1
7704,14,0.10401245428508032,0,1
7644,18,0.3877066631310875,0,1
2734,5,0.22609919362669217,0,0
4083,9,0.8467219903967333,1,1
1878,3,0.30856649758891697,1,0
8002,8,0.991893483142645,0,1
5210,10,0.03861660561225089,1,0
5289,19,0.12827677246256586,0,1
7478,3,0.22463877642910912,0,1
1224,11,0.8111060402001594,0,1
797,11,0.8785172090640158,0,1
2279,17,0.07145138060942235,1,1
9696,16,0.03246014176227641,0,1
5351,7,0.7445568571045793,0,0
9335,4,0.13335200675361347,1,1
2029,19,0.13299858707463919,0,1
1113,12,0.02236653449442927,1,0
326,15,0.04980787758342187,0,0
7421,11,0.26367545859548913,0,1
1928,5,0.0650054894108063,0,0
8009,5,0.36887909165927557,0,1
5688,15,0.8327750312273491,1,1
2123,18,0.32632025732159264,0,1
5066,11,0.7278341625793716,1,0
5991,12,0.09390996483103009,1,0
1180,2,0.6593751874194929,1,0
5136,15,0.316747183257435,0,0
2663,4,0.7497528786970381,1,0
3392,18,0.13625201405638188,1,1
3686,6,0.8978833777644819,1,1
4531,19,0.2425772028979366,0,1
6941,11,0.35313779328117645,0,0
6743,2,0.9501807108180417,1,1
4059,8,0.5784823597308589,1,0
261,11,0.36577151896302196,0,0
693,5,0.9496021470336317,1,1
3490,18,0.329077416890032,1,1
6097,18,0.09487071267517977,1,1
6454,14,0.9968488878594198,0,1
